"MCKINNEY MUNICIPAL AIRPORT, TX US (USW00053914)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2022-01-03,,53,21,0.00,,
2022-01-04,,62,29,0.00,,
2022-01-05,,61,30,0.00,,
2022-01-06,,42,25,0.00,,
2022-01-07,,48,20,0.00,,
2022-01-08,,67,46,0.01,,
2022-01-09,,65,39,0.00,,
2022-01-10,,57,29,0.00,,
2022-01-11,,59,25,0.00,,
2022-01-12,,63,31,0.00,,
2022-01-13,,75,30,0.00,,
2022-01-14,,73,36,0.00,,
2022-01-15,,55,30,0.00,,
2022-01-16,,52,27,0.00,,
2022-01-17,,63,27,0.00,,
2022-01-18,,72,39,0.00,,
2022-01-19,,62,32,0.00,,
2022-01-20,,37,24,0.00,,
2022-01-21,,45,21,0.00,,
2022-01-22,,51,17,0.00,,
2022-01-23,,65,23,0.00,,
2022-01-24,,60,33,0.00,,
2022-01-25,,60,34,0.00,,
2022-01-26,,50,25,0.00,,
2022-01-27,,51,32,0.00,,
2022-01-28,,57,30,0.00,,
2022-01-29,,67,24,0.00,,
2022-01-30,,70,28,0.00,,
2022-01-31,,69,38,0.00,,
2022-02-01,,70,55,0.00,,
2022-02-02,,59,32,0.77,,
2022-02-03,,33,20,0.40,,
2022-02-04,,36,21,0.00,,
2022-02-05,,48,17,0.00,,
2022-02-06,,55,23,0.00,,
2022-02-07,,59,32,0.00,,
2022-02-08,,66,28,0.00,,
2022-02-09,,71,31,0.00,,
2022-02-10,,72,32,0.00,,
2022-02-11,,76,35,0.00,,
2022-02-12,,56,28,0.00,,
2022-02-13,,65,22,0.00,,
2022-02-14,,72,30,0.00,,
2022-02-15,,72,39,0.00,,
2022-02-16,,69,61,0.38,,
2022-02-17,,68,32,0.01,,
2022-02-18,,54,24,0.00,,
2022-02-19,,65,27,0.00,,
2022-02-20,,67,33,0.00,,
2022-02-21,,82,55,0.01,,
2022-02-22,,72,32,0.31,,
2022-02-23,,32,22,0.02,,
2022-02-24,,30,22,0.00,,
2022-02-25,,39,21,0.00,,
2022-02-26,,41,34,0.04,,
2022-02-27,,57,31,0.00,,
2022-02-28,,67,24,0.00,,
2022-03-01,,72,31,0.00,,
2022-03-02,,77,34,0.00,,
2022-03-03,,77,42,0.00,,
2022-03-04,,74,47,0.00,,
2022-03-05,,79,65,0.00,,
2022-03-06,,78,40,0.13,,
2022-03-07,,51,35,0.15,,
2022-03-08,,48,31,0.00,,
2022-03-09,,59,25,0.00,,
2022-03-10,,66,33,0.00,,
2022-03-11,,41,28,0.03,,
2022-03-12,,54,22,0.00,,
2022-03-13,,65,30,0.00,,
2022-03-14,,73,49,0.11,,
2022-03-15,,68,46,0.00,,
2022-03-16,,76,41,0.00,,
2022-03-17,,75,53,0.03,,
2022-03-18,,63,42,0.00,,
2022-03-19,,73,34,0.00,,
2022-03-20,,77,44,0.00,,
2022-03-21,,70,53,1.92,,
2022-03-22,,59,45,0.00,,
2022-03-23,,60,41,0.00,,
2022-03-24,,65,33,0.00,,
2022-03-25,,78,35,0.00,,
2022-03-26,,82,48,0.00,,
2022-03-27,,85,46,0.00,,
2022-03-28,,82,56,0.00,,
2022-03-29,,78,66,0.00,,
2022-03-30,,74,42,1.42,,
2022-03-31,,66,39,0.01,,
2022-04-01,,71,40,0.02,,
2022-04-02,,75,47,0.00,,
2022-04-03,,81,48,0.00,,
2022-04-04,,77,58,2.62,,
2022-04-05,,92,59,0.03,,
2022-04-06,,75,52,0.00,,
2022-04-07,,68,45,0.00,,
2022-04-08,,65,41,0.00,,
2022-04-09,,84,37,0.00,,
2022-04-10,,81,60,0.00,,
2022-04-11,,85,69,0.00,,
2022-04-12,,80,63,0.01,,
2022-04-13,,79,51,0.29,,
2022-04-14,,73,43,0.00,,
2022-04-15,,78,56,0.00,,
2022-04-16,,81,55,0.00,,
2022-04-17,,77,54,0.00,,
2022-04-18,,72,49,0.00,,
2022-04-19,,71,46,0.00,,
2022-04-20,,87,63,0.02,,
2022-04-21,,81,70,0.00,,
2022-04-22,,83,69,0.00,,
2022-04-23,,81,68,0.00,,
2022-04-24,,80,59,0.92,,
2022-04-25,,67,50,0.36,,
2022-04-26,,72,44,0.00,,
2022-04-27,,76,47,0.00,,
2022-04-28,,79,59,0.00,,
2022-04-29,,80,68,0.00,,
2022-04-30,,81,56,0.00,,
2022-05-01,,82,49,0.00,,
2022-05-02,,84,63,1.19,,
2022-05-03,,68,53,1.20,,
2022-05-04,,83,58,0.00,,
2022-05-05,,77,57,0.18,,
2022-05-06,,80,52,0.00,,
2022-05-07,,85,62,0.00,,
2022-05-08,,90,74,0.00,,
2022-05-09,,90,75,0.00,,
2022-05-10,,88,76,0.00,,
2022-05-11,,87,69,0.00,,
2022-05-12,,88,69,0.00,,
2022-05-13,,88,67,0.00,,
2022-05-14,,91,67,0.00,,
2022-05-15,,92,64,0.27,,
2022-05-16,,86,65,0.27,,
2022-05-17,,90,71,0.00,,
2022-05-18,,92,71,0.00,,
2022-05-19,,91,72,0.00,,
2022-05-20,,93,73,0.00,,
2022-05-21,,89,62,0.00,,
2022-05-22,,66,58,0.00,,
2022-05-23,,76,59,0.00,,
2022-05-24,,73,61,1.98,,
2022-05-25,,70,60,0.63,,
2022-05-26,,84,58,0.00,,
2022-05-27,,87,52,0.00,,
2022-05-28,,90,62,0.00,,
2022-05-29,,90,70,0.00,,
2022-05-30,,90,73,0.00,,
2022-05-31,,91,74,0.00,,
2022-06-01,,89,72,0.06,,
2022-06-02,,84,65,1.09,,
2022-06-03,,80,68,0.03,,
2022-06-04,,86,65,0.00,,
2022-06-05,,89,69,0.00,,
2022-06-06,,91,75,0.00,,
2022-06-07,,90,76,0.00,,
2022-06-08,,87,72,0.00,,
2022-06-09,,90,71,0.00,,
2022-06-10,,94,73,0.00,,
2022-06-11,,101,75,0.00,,
2022-06-12,,99,77,0.00,,
2022-06-13,,97,77,0.00,,
2022-06-14,,95,77,0.00,,
2022-06-15,,94,78,0.00,,
2022-06-16,,95,76,0.00,,
2022-06-17,,96,71,0.00,,
2022-06-18,,96,73,0.00,,
2022-06-19,,96,72,0.00,,
2022-06-20,,97,73,0.00,,
2022-06-21,,97,75,,,
2022-06-22,,97,74,0.00,,
2022-06-23,,98,73,0.00,,
2022-06-24,,100,76,0.00,,
2022-06-25,,98,77,0.00,,
2022-06-26,,99,69,0.00,,
2022-06-27,,91,76,,,
2022-06-28,,90,68,0.00,,
2022-06-29,,92,69,0.00,,
2022-06-30,,96,65,0.00,,
2022-07-01,,94,73,0.00,,
2022-07-02,,97,75,0.00,,
2022-07-03,,99,75,0.00,,
2022-07-04,,98,77,0.00,,
2022-07-05,,99,76,0.00,,
2022-07-06,,100,79,0.00,,
2022-07-07,,100,78,0.00,,
2022-07-08,,103,76,0.00,,
2022-07-09,,104,78,0.00,,
2022-07-10,,100,77,0.00,,
2022-07-11,,101,77,0.00,,
2022-07-12,,101,71,0.00,,
2022-07-13,,104,74,0.00,,
2022-07-14,,94,76,0.00,,
2022-07-15,,99,72,0.00,,
2022-07-16,,99,75,0.00,,
2022-07-17,,103,77,0.00,,
2022-07-18,,107,82,,,
2022-07-19,,108,83,,,
2022-07-20,,107,81,0.00,,
2022-07-21,,97,81,,,
2022-07-22,,99,79,0.00,,
2022-07-23,,99,76,0.00,,
2022-07-24,,101,79,0.00,,
2022-07-25,,102,79,0.00,,
2022-07-26,,101,78,0.00,,
2022-07-27,,101,81,0.00,,
2022-07-28,,101,79,0.00,,
2022-07-29,,101,80,0.00,,
2022-07-30,,98,78,0.39,,
2022-07-31,,101,79,0.00,,
2022-08-01,,98,82,0.00,,
2022-08-02,,102,82,0.00,,
2022-08-03,,102,81,0.00,,
2022-08-04,,100,80,0.00,,
2022-08-05,,102,79,0.00,,
2022-08-06,,96,77,0.00,,
2022-08-07,,99,78,0.00,,
2022-08-08,,101,80,0.00,,
2022-08-09,,98,75,0.00,,
2022-08-10,,101,72,0.58,,
2022-08-11,,98,72,0.00,,
2022-08-12,,97,75,0.00,,
2022-08-13,,98,74,0.00,,
2022-08-14,,98,70,0.00,,
2022-08-15,,99,77,0.00,,
2022-08-16,,99,74,0.00,,
2022-08-17,,102,74,0.08,,
2022-08-18,,80,72,1.45,,
2022-08-19,,91,70,0.00,,
2022-08-20,,94,73,0.00,,
2022-08-21,,87,74,0.01,,
2022-08-22,,81,73,0.98,,
2022-08-23,,86,73,0.03,,
2022-08-24,,90,73,0.00,,
2022-08-25,,92,70,0.00,,
2022-08-26,,93,70,0.00,,
2022-08-27,,93,73,0.00,,
2022-08-28,,94,76,0.00,,
2022-08-29,,93,76,0.00,,
2022-08-30,,89,75,0.00,,
2022-08-31,,91,73,0.00,,
2022-09-01,,89,72,0.06,,
2022-09-02,,87,73,0.00,,
2022-09-03,,97,70,0.00,,
2022-09-04,,95,68,0.31,,
2022-09-05,,90,65,0.01,,
2022-09-06,,93,70,0.00,,
2022-09-07,,95,70,0.00,,
2022-09-08,,91,70,0.00,,
2022-09-09,,89,64,0.00,,
2022-09-10,,90,61,0.00,,
2022-09-11,,84,63,0.00,,
2022-09-12,,87,57,0.00,,
2022-09-13,,89,60,0.00,,
2022-09-14,,88,60,0.00,,
2022-09-15,,88,59,0.00,,
2022-09-16,,90,66,0.00,,
2022-09-17,,93,74,0.00,,
2022-09-18,,93,73,0.00,,
2022-09-19,,94,70,0.00,,
2022-09-20,,95,70,0.00,,
2022-09-21,,97,68,0.00,,
2022-09-22,,98,66,0.00,,
2022-09-23,,95,70,0.00,,
2022-09-24,,96,71,0.00,,
2022-09-25,,98,71,0.00,,
2022-09-26,,87,59,0.00,,
2022-09-27,,89,52,0.00,,
2022-09-28,,90,60,0.00,,
2022-09-29,,81,62,0.00,,
2022-09-30,,82,51,0.00,,
2022-10-01,,84,45,0.00,,
2022-10-02,,85,47,0.00,,
2022-10-03,,86,48,0.00,,
2022-10-04,,86,50,0.00,,
2022-10-05,,87,50,0.00,,
2022-10-06,,91,54,0.00,,
2022-10-07,,89,56,0.00,,
2022-10-08,,77,57,0.00,,
2022-10-09,,81,54,0.00,,
2022-10-10,,86,57,0.00,,
2022-10-11,,83,61,0.00,,
2022-10-12,,93,65,0.00,,
2022-10-13,,82,50,0.00,,
2022-10-14,,86,45,0.00,,
2022-10-15,,91,64,0.00,,
2022-10-16,,79,63,0.46,,
2022-10-17,,69,46,0.00,,
2022-10-18,,63,40,0.00,,
2022-10-19,,65,32,0.00,,
2022-10-20,,81,44,0.00,,
2022-10-21,,89,44,0.00,,
2022-10-22,,85,63,0.00,,
2022-10-23,,85,69,0.00,,
2022-10-24,,76,61,2.68,,
2022-10-25,,68,46,0.00,,
2022-10-26,,72,41,0.00,,
2022-10-27,,73,43,0.00,,
2022-10-28,,61,51,2.06,,
2022-10-29,,64,54,0.15,,
2022-10-30,,73,51,0.00,,
2022-10-31,,77,46,0.00,,
2022-11-01,,77,49,0.00,,
2022-11-02,,73,55,0.00,,
2022-11-03,,78,63,0.00,,
2022-11-04,,74,48,1.29,,
2022-11-05,,63,42,0.00,,
2022-11-06,,80,52,0.00,,
2022-11-07,,79,59,0.59,,
2022-11-08,,79,69,0.00,,
2022-11-09,,81,66,0.00,,
2022-11-10,,72,64,0.00,,
2022-11-11,,66,39,1.16,,
2022-11-12,,51,33,0.00,,
2022-11-13,,52,29,0.00,,
2022-11-14,,42,39,0.24,,
2022-11-15,,44,34,0.00,,
2022-11-16,,55,30,0.00,,
2022-11-17,,58,28,0.00,,
2022-11-18,,47,34,0.00,,
2022-11-19,,45,29,0.00,0.0,0.0
2022-11-20,,49,24,0.00,,
2022-11-21,,53,37,0.00,,
2022-11-22,,60,34,0.00,,
2022-11-23,,54,41,0.52,,
2022-11-24,,56,51,0.87,,
2022-11-25,,59,50,0.00,,
2022-11-26,,55,49,1.21,,
2022-11-27,,62,44,0.00,,
2022-11-28,,65,35,0.00,,
2022-11-29,,78,41,0.00,,
2022-11-30,,50,32,0.00,,
2022-12-01,,53,30,0.01,,
2022-12-02,,64,48,0.00,,
2022-12-03,,63,43,0.00,,
2022-12-04,,55,45,0.00,,
2022-12-05,,78,52,0.00,,
2022-12-06,,76,59,0.01,,
2022-12-07,,69,55,0.10,,
2022-12-08,,74,56,0.03,,
2022-12-09,,65,57,0.33,,
2022-12-10,,70,53,1.43,,
2022-12-11,,55,50,0.00,,
2022-12-12,,61,52,0.03,,
2022-12-13,,67,52,0.41,,
2022-12-14,,58,43,0.00,,
2022-12-15,,54,35,0.00,,
2022-12-16,,47,30,0.00,,
2022-12-17,,51,28,0.00,,
2022-12-18,,54,25,0.00,,
2022-12-19,,47,42,0.00,,
2022-12-20,,55,35,0.01,,
2022-12-21,,51,29,0.00,,
2022-12-22,,45,10,0.02,,
2022-12-23,,24,10,0.00,,
2022-12-24,,36,19,0.00,,
2022-12-25,,49,18,0.00,,
2022-12-26,,58,27,0.00,,
2022-12-27,,46,21,0.00,,
2022-12-28,,71,38,0.00,,
2022-12-29,,72,52,0.00,,
2022-12-30,,63,43,0.00,,
2022-12-31,,71,42,0.00,,
2023-01-01,,77,49,0.00,,
2023-01-02,,76,60,0.06,,
2023-01-03,,67,45,0.00,,
2023-01-04,,57,33,0.00,,
2023-01-05,,63,31,0.00,,
2023-01-06,,71,34,0.00,,
2023-01-07,,62,47,0.00,,
2023-01-08,,60,35,0.00,,
2023-01-09,,67,30,0.00,,
2023-01-10,,79,40,0.00,,
2023-01-11,,82,48,0.00,,
2023-01-12,,66,39,0.00,,
2023-01-13,,57,29,0.00,,
2023-01-14,,60,28,0.00,,
2023-01-15,,69,45,0.00,,
2023-01-16,,73,51,0.00,,
2023-01-17,,74,45,0.00,,
2023-01-18,,71,57,0.01,,
2023-01-19,,58,41,0.00,,
2023-01-20,,61,32,0.00,,
2023-01-21,,55,41,0.01,,
2023-01-22,,52,33,0.00,,
2023-01-23,,53,25,0.00,,
2023-01-24,,46,33,1.12,,
2023-01-25,,43,30,0.00,,
2023-01-26,,53,29,0.00,,
2023-01-27,,61,29,0.00,,
2023-01-28,,62,42,0.00,,
2023-01-29,,61,28,0.00,,
2023-01-30,,29,24,0.03,,
2023-01-31,,27,24,0.19,,
2023-02-01,,31,26,0.44,,
2023-02-02,,34,31,0.22,,
2023-02-03,,54,28,0.00,,
2023-02-04,,56,28,0.00,,
2023-02-05,,65,37,0.00,,
2023-02-06,,72,44,0.00,,
2023-02-07,,61,47,0.69,,
2023-02-08,,50,38,1.15,,
2023-02-09,,61,32,0.00,,
2023-02-10,,48,35,0.01,,
2023-02-11,,54,35,0.00,,
2023-02-12,,65,30,0.00,,
2023-02-13,,64,38,0.00,,
2023-02-14,,70,50,0.67,,
2023-02-15,,75,42,0.00,,
2023-02-16,,70,34,0.00,,
2023-02-17,,50,29,0.00,,
2023-02-18,,52,28,0.00,,
2023-02-19,,69,40,0.00,,
2023-02-20,,79,59,0.00,,
2023-02-21,,87,56,0.00,,
2023-02-22,,78,55,0.49,,
2023-02-23,,65,41,0.00,,
2023-02-24,,47,39,0.01,,
2023-02-25,,47,38,0.03,,
2023-02-26,,74,46,0.00,,
2023-02-27,,74,49,0.05,,
2023-02-28,,82,41,0.00,,
2023-03-01,,71,56,0.02,,
2023-03-02,,78,53,0.91,,
2023-03-03,,62,45,0.29,,
2023-03-04,,72,40,0.00,,
2023-03-05,,76,48,0.00,,
2023-03-06,,81,56,0.00,,
2023-03-07,,71,54,0.00,,
2023-03-08,,65,52,0.11,,
2023-03-09,,68,53,0.19,,
2023-03-10,,63,44,0.00,,
2023-03-11,,84,57,0.00,,
2023-03-12,,64,46,0.00,,
2023-03-13,,58,40,0.00,,
2023-03-14,,61,39,0.00,,
2023-03-15,,67,44,0.00,,
2023-03-16,,69,43,0.25,,
2023-03-17,,54,38,0.00,,
2023-03-18,,53,31,0.00,,
2023-03-19,,53,27,0.00,,
2023-03-20,,53,35,0.00,,
2023-03-21,,65,49,0.05,,
2023-03-22,,81,65,0.00,,
2023-03-23,,82,67,0.00,,
2023-03-24,,74,56,0.61,,
2023-03-25,,74,46,0.00,,
2023-03-26,,77,41,0.00,,
2023-03-27,,70,43,0.00,,
2023-03-28,,63,43,0.00,,
2023-03-29,,64,41,0.00,,
2023-03-30,,71,58,0.13,,
2023-03-31,,85,66,0.01,,
2023-04-01,,73,50,0.00,,
2023-04-02,,77,48,0.14,,
2023-04-03,,90,59,0.00,,
2023-04-04,,80,71,0.00,,
2023-04-05,,77,49,0.00,,
2023-04-06,,57,46,0.00,,
2023-04-07,,61,48,0.00,,
2023-04-08,,72,51,0.00,,
2023-04-09,,73,47,0.00,,
2023-04-10,,73,52,0.00,,
2023-04-11,,75,47,0.00,,
2023-04-12,,77,46,0.00,,
2023-04-13,,77,54,0.00,,
2023-04-14,,78,56,0.00,,
2023-04-15,,81,54,0.00,,
2023-04-16,,71,43,0.00,,
2023-04-17,,78,40,0.00,,
2023-04-18,,73,57,0.00,,
2023-04-19,,82,62,0.00,,
2023-04-20,,82,61,0.55,,
2023-04-21,,75,51,0.00,,
2023-04-22,,71,47,0.00,,
2023-04-23,,57,45,0.09,,
2023-04-24,,67,43,0.00,,
2023-04-25,,70,57,0.00,,
2023-04-26,,61,52,0.35,,
2023-04-27,,67,50,0.00,,
2023-04-28,,72,46,0.02,,
2023-04-29,,71,52,0.00,,
2023-04-30,,78,45,0.00,,
2023-05-01,,74,47,0.00,,
2023-05-02,,78,46,0.00,,
2023-05-03,,79,60,0.00,,
2023-05-04,,80,56,0.01,,
2023-05-05,,91,67,0.00,,
2023-05-06,,87,64,0.21,,
2023-05-07,,85,66,0.04,,
2023-05-08,,86,70,0.00,,
2023-05-09,,83,67,0.00,,
2023-05-10,,74,66,0.63,,
2023-05-11,,86,65,0.00,,
2023-05-12,,86,75,0.00,,
2023-05-13,,86,73,0.00,,
2023-05-14,,77,68,0.33,,
2023-05-15,,85,66,0.01,,
2023-05-16,,77,61,0.00,,
2023-05-17,,81,57,0.00,,
2023-05-18,,85,60,0.00,,
2023-05-19,,91,68,0.22,,
2023-05-20,,77,59,0.00,,
2023-05-21,,75,55,0.00,,
2023-05-22,,82,58,0.00,,
2023-05-23,,83,62,0.00,,
2023-05-24,,85,66,0.00,,
2023-05-25,,82,61,0.00,,
2023-05-26,,86,62,0.00,,
2023-05-27,,84,66,0.00,,
2023-05-28,,86,63,0.03,,
2023-05-29,,88,67,0.38,,
2023-05-30,,83,65,0.03,,
2023-05-31,,87,65,0.00,,
2023-06-01,,88,68,0.00,,
2023-06-02,,90,68,0.00,,
2023-06-03,,90,64,0.31,,
2023-06-04,,84,63,0.00,,
2023-06-05,,86,65,0.80,,
2023-06-06,,89,67,0.03,,
2023-06-07,,90,64,0.00,,
2023-06-08,,89,66,0.01,,
2023-06-09,,92,67,0.00,,
2023-06-10,,88,73,0.00,,
2023-06-11,,95,68,0.25,,
2023-06-12,,84,68,0.02,,
2023-06-13,,77,66,0.16,,
2023-06-14,,88,73,0.00,,
2023-06-15,,92,68,0.15,,
2023-06-16,,91,66,0.12,,
2023-06-17,,92,70,0.00,,
2023-06-18,,89,69,0.00,,
2023-06-19,,94,68,0.00,,
2023-06-20,,95,80,0.00,,
2023-06-21,,92,76,0.00,,
2023-06-22,,90,76,0.00,,
2023-06-23,,91,70,0.68,,
2023-06-24,,96,73,0.00,,
2023-06-25,,96,78,0.00,,
2023-06-26,,95,78,0.00,,
2023-06-27,,96,79,0.00,,
2023-06-28,,96,76,0.00,,
2023-06-29,,97,77,0.00,,
2023-06-30,,95,78,0.00,,
2023-07-01,,87,75,0.00,,
2023-07-02,,90,71,0.00,,
2023-07-03,,95,71,0.86,,
2023-07-04,,92,71,0.00,,
2023-07-05,,94,76,0.00,,
2023-07-06,,92,76,0.00,,
2023-07-07,,94,74,0.00,,
2023-07-08,,95,75,0.01,,
2023-07-09,,87,72,0.27,,
2023-07-10,,91,74,0.44,,
2023-07-11,,91,72,0.38,,
2023-07-12,,97,79,0.00,,
2023-07-13,,95,81,,,
2023-07-14,,96,82,0.00,,
2023-07-15,,98,80,0.00,,
2023-07-16,,84,74,0.43,,
2023-07-17,,100,72,0.00,,
2023-07-18,,103,75,0.00,,
2023-07-19,,99,77,0.00,,
2023-07-20,,98,80,0.00,,
2023-07-21,,99,74,0.00,,
2023-07-22,,91,70,0.00,,
2023-07-23,,94,64,0.00,,
2023-07-24,,98,69,,,
2023-07-25,,100,72,0.00,,
2023-07-26,,98,73,0.00,,
2023-07-27,,98,75,0.00,,
2023-07-28,,98,74,0.00,,
2023-07-29,,99,74,0.00,,
2023-07-30,,101,73,0.00,,
2023-07-31,,102,73,0.00,,
2023-08-01,,104,79,0.00,,
2023-08-02,,104,78,0.00,,
2023-08-03,,102,80,0.00,,
2023-08-04,,102,82,0.00,,
2023-08-05,,103,82,0.00,,
2023-08-06,,101,79,0.00,,
2023-08-07,,99,79,0.00,,
2023-08-08,,97,79,0.01,,
2023-08-09,,104,82,0.00,,
2023-08-10,,102,80,0.00,,
2023-08-11,,104,83,0.00,,
2023-08-12,,103,82,0.00,,
2023-08-13,,104,80,0.00,,
2023-08-14,,97,76,0.00,,
2023-08-15,,93,73,0.00,,
2023-08-16,,94,62,0.00,,
2023-08-17,,106,69,0.00,,
2023-08-18,,108,75,0.00,,
2023-08-19,,105,76,0.00,,
2023-08-20,,108,76,0.00,,
2023-08-21,,104,76,0.00,0.0,
2023-08-22,,102,80,0.00,,
2023-08-23,,101,78,0.00,,
2023-08-24,,105,78,0.00,,
2023-08-25,,107,78,0.00,,
2023-08-26,,107,79,0.00,,
2023-08-27,,100,82,0.00,,
2023-08-28,,94,75,0.00,,
2023-08-29,,98,71,0.00,,
2023-08-30,,97,72,0.00,,
2023-08-31,,96,68,0.00,,
2023-09-01,,96,72,0.00,,
2023-09-02,,96,63,0.00,,
2023-09-03,,99,71,0.00,,
2023-09-04,,97,76,0.00,,
2023-09-05,,101,79,0.00,,
2023-09-06,,102,80,0.00,,
2023-09-07,,106,75,0.00,,
2023-09-08,,108,75,0.00,,
2023-09-09,,95,72,0.02,,
2023-09-10,,91,65,0.00,,
2023-09-11,,88,70,0.00,,
2023-09-12,,83,69,0.01,,
2023-09-13,,83,69,0.00,,
2023-09-14,,76,69,0.26,,
2023-09-15,,82,68,0.06,,
2023-09-16,,88,65,0.00,,
2023-09-17,,91,63,0.00,,
2023-09-18,,93,60,0.00,,
2023-09-19,,94,67,0.15,,
2023-09-20,,91,70,0.14,,
2023-09-21,,93,71,0.00,,
2023-09-22,,95,72,0.00,,
2023-09-23,,98,75,0.00,,
2023-09-24,,98,68,0.46,,
2023-09-25,,92,68,0.25,,
2023-09-26,,94,66,0.00,,
2023-09-27,,95,67,0.00,,
2023-09-28,,95,67,0.00,,
2023-09-29,,93,70,0.00,,
2023-09-30,,93,68,0.00,,
2023-10-01,,91,62,0.00,,
2023-10-02,,90,62,0.00,,
2023-10-03,,90,64,0.00,,
2023-10-04,,92,69,1.30,,
2023-10-05,,84,65,0.07,,
2023-10-06,,87,59,0.00,,
2023-10-07,,71,50,0.00,,
2023-10-08,,77,46,0.00,,
2023-10-09,,87,53,0.00,,
2023-10-10,,84,58,0.00,,
2023-10-11,,75,65,0.00,,
2023-10-12,,73,63,0.00,,
2023-10-13,,79,61,0.00,,
2023-10-14,,70,53,0.00,,
2023-10-15,,67,50,0.00,,
2023-10-16,,66,42,0.00,,
2023-10-17,,72,38,0.00,,
2023-10-18,,81,49,0.00,,
2023-10-19,,85,50,0.00,,
2023-10-20,,93,50,0.00,,
2023-10-21,,91,50,0.00,,
2023-10-22,,84,56,0.00,,
2023-10-23,,78,70,0.01,,
2023-10-24,,74,70,0.86,,
2023-10-25,,80,67,2.13,,
2023-10-26,,79,67,1.75,,
2023-10-27,,87,61,0.01,,
2023-10-28,,62,53,2.05,,
2023-10-29,,53,40,0.10,,
2023-10-30,,50,36,0.47,,
2023-10-31,,61,33,0.00,,
2023-11-01,,55,30,0.00,,
2023-11-02,,62,32,0.00,,
2023-11-03,,72,40,0.00,,
2023-11-04,,74,47,0.00,,
2023-11-05,,80,54,0.00,,
2023-11-06,,82,62,0.00,,
2023-11-07,,84,61,0.00,,
2023-11-08,,85,68,0.00,,
2023-11-09,,71,51,0.25,,
2023-11-10,,63,51,0.00,,
2023-11-11,,65,50,0.00,,
2023-11-12,,66,48,0.00,,
2023-11-13,,67,45,0.00,,
2023-11-14,,70,44,0.00,,
2023-11-15,,73,42,0.00,,
2023-11-16,,62,47,0.00,,
2023-11-17,,62,58,0.00,,
2023-11-18,,72,50,0.00,,
2023-11-19,,66,48,0.15,,
2023-11-20,,75,54,0.00,,
2023-11-21,,59,42,0.00,,
2023-11-22,,61,36,0.00,,
2023-11-23,,61,35,0.00,,
2023-11-24,,64,36,0.00,,
2023-11-25,,60,39,0.13,,
2023-11-26,,51,32,0.00,,
2023-11-27,,54,27,0.00,,
2023-11-28,,61,32,0.00,,
2023-11-29,,64,32,0.00,,
2023-11-30,,62,53,0.30,,
2023-12-01,,60,40,0.00,,
2023-12-02,,63,37,0.00,,
2023-12-03,,71,36,0.00,,
2023-12-04,,63,37,0.00,,
2023-12-05,,69,32,0.00,,
2023-12-06,,61,35,0.00,,
2023-12-07,,69,41,0.00,,
2023-12-08,,78,59,0.00,,
2023-12-09,,66,44,0.00,,
2023-12-10,,52,32,0.00,,
2023-12-11,,62,30,0.00,,
2023-12-12,,63,33,0.00,,
2023-12-13,,61,40,0.00,,
2023-12-14,,63,40,0.00,,
2023-12-15,,57,45,0.64,,
2023-12-16,,58,36,0.00,,
2023-12-17,,68,31,0.00,,
2023-12-18,,62,35,0.00,,
2023-12-19,,57,30,0.00,,
2023-12-20,,65,44,0.00,,
2023-12-21,,60,55,0.51,,
2023-12-22,,65,54,0.20,,
2023-12-23,,63,59,0.32,,
2023-12-24,,64,47,1.60,,
2023-12-25,,50,33,0.00,,
2023-12-26,,55,27,0.00,,
2023-12-27,,50,35,0.00,,
2023-12-28,,47,33,0.00,,
2023-12-29,,54,32,0.00,,
2023-12-30,,62,28,0.00,,
2023-12-31,,63,34,0.00,,
2024-01-01,,48,30,0.00,,
2024-01-02,,48,26,0.08,,
2024-01-03,,57,38,0.01,,
2024-01-04,,58,32,0.00,,
2024-01-05,,49,42,0.25,,
2024-01-06,,48,37,0.00,,
2024-01-07,,59,29,0.00,,
2024-01-08,,55,39,0.57,,
2024-01-09,,47,29,0.00,,
2024-01-10,,65,27,0.00,,
2024-01-11,,69,32,0.03,,
2024-01-12,,63,28,0.01,,
2024-01-13,,60,21,0.00,,
2024-01-14,,21,11,0.00,,
2024-01-15,,26,9,0.00,,
2024-01-16,,27,10,0.00,,
2024-01-17,,42,11,0.00,,
2024-01-18,,59,37,0.00,,
2024-01-19,,40,23,0.00,,
2024-01-20,,36,16,0.00,,
2024-01-21,,37,28,0.05,,
2024-01-22,,41,32,0.94,,
2024-01-23,,50,40,0.45,,
2024-01-24,,51,46,0.01,,
2024-01-25,,54,48,0.01,,
2024-01-26,,52,46,0.15,,
2024-01-27,,50,38,0.28,,
2024-01-28,,61,30,0.00,,
2024-01-29,,72,34,0.00,,
2024-01-30,,75,38,0.00,,
2024-01-31,,74,39,0.00,,
2024-02-01,,71,43,0.00,,
2024-02-02,,65,53,0.67,,
2024-02-03,,62,52,0.24,,
2024-02-04,,63,49,0.02,,
2024-02-05,,61,45,0.00,,
2024-02-06,,65,37,0.00,,
2024-02-07,,66,46,0.00,,
2024-02-08,,69,52,0.00,,
2024-02-09,,72,47,0.00,,
2024-02-10,,56,51,0.24,,
2024-02-11,,52,40,0.48,,
2024-02-12,,54,37,0.00,,
